,Scholarship Name,Eligibility,Region,Deadline,Award,Important Links,Description,Email,Contact Number,Contact Details,link,category
64,"Maintenance Allowance for SC Students in Professional Courses, Maharashtra 2024-25",Scheduled Caste (SC) category students pursuing professional courses,India,31-May-2025,"A monthly maintenance allowance up to ₹1,000","{'Original website': 'https://mahadbtmahait.gov.in', 'Latest scholarship link': 'https://mahadbt.maharashtra.gov.in/PDF/3.pdf', 'Apply online link': 'https://mahadbt.maharashtra.gov.in/SchemeData/SchemeData?str=E9DDFA703C38E51AB210B3E0B1AA642F'}","Maintenance Allowance for SC Students in Professional Courses, Maharashtra 2024-25 is an initiative of the Department of Social Justice and Special Assistance, Government of Maharashtra to provide financial assistance to Scheduled Caste (SC) students of the state who are enrolled in professional courses. The selected candidates will receive a monthly maintenance allowance of up to ₹1,000.Source:Aaple Sarkar DBT Portal",min.socjustice@maharashtra.gov.in,Null,"Social Justice & Special Assistance Department, Government of Maharashtra
1st Floor, Annex Building,
Mantralay, Madam Cama Road,
Hutatma Rajguru Chowk,
Nariman Point, Mumbai - 400032
Email ID:
min.socjustice@maharashtra.gov.in |
Helpline Number:
(022)-22025251",https://mahadbt.maharashtra.gov.in/PDF/3.pdf,monetary
65,"Rajarshi Chhatrapati Shahu Maharaj Merit Scholarship, Maharashtra 2024-25",Class 11 and 12 students,India,31-May-2025,₹300 per month for 10 months,"{'Apply online link': 'https://mahadbt.maharashtra.gov.in/SchemeData/SchemeData?str=E9DDFA703C38E51A3160277BCF2AA7C6', 'Original website': 'https://mahadbt.maharashtra.gov.in', 'Latest scholarship link': 'https://mahadbt.maharashtra.gov.in/PDF/4.pdf'}","Rajarshi Chhatrapati Shahu Maharaj Merit Scholarship, Maharashtra 2024-25 is an initiative of the Department of Social Justice and Special Assistance, Government of Maharashtra to provide financial assistance to Scheduled Caste (SC) students of Class 11 and 12. Selected students will receive ₹300 per month for 10 months.Source:Aaple Sarkar DBT Portal",min.socjustice@maharashtra.gov.in,Null,"Department of Social Justice and Special Assistance, Government of Maharashtra
Email ID:
min.socjustice@maharashtra.gov.in
| Helpline Number:
(022)-49150800",https://mahadbt.maharashtra.gov.in/PDF/4.pdf,monetary
66,"Post-Matric Scholarship to SBC Students, Maharashtra 2024-25",SBC students studying in Class 11 and above,India,31-May-2025,A monthly maintenance allowance up to ₹425 and other benefits,"{'Latest scholarship link': 'https://mahadbt.maharashtra.gov.in/PDF/29.pdf', 'Original website': 'https://mahadbt.maharashtra.gov.in/Home/Index', 'Apply online link': 'https://mahadbt.maharashtra.gov.in/SchemeData/SchemeData?str=E9DDFA703C38E51AACF2205FD2FB060A'}","Post Matric Scholarship to SBC Students, Maharashtra 2024-25 is an initiative of the VJNT, OBC, and SBC Welfare Department, Government of Maharashtra for the Special Backward Classes (SBC) category students pursuing post-matric studies. The scholarship aims to promote higher education and facilitate the integration of students into the mainstream educational system. The selected students will receive a monthly maintenance allowance of up to ₹425 and other benefits.Source:Aaple Sarkar DBT Portal",Null,18001208040,"VJNT, OBC and SBC Welfare Department, Maharashtra
Annex Building-139, First Floor, Mantralaya
Madam Cama Road, Hutatma Rajguru Chawk
Mumbai 400032
Phone Number:
18001208040",https://mahadbt.maharashtra.gov.in/PDF/29.pdf,mixed
67,"Post-Matric Scholarship for Persons with Disability, Maharashtra 2024-25",Disabled students studying in Class 11 to Ph.D. level,India,31-May-2025,"A monthly maintenance allowance up to ₹1,200 and other benefits","{'Original website': 'https://mahadbtmahait.gov.in', 'Latest scholarship link': 'https://mahadbt.maharashtra.gov.in/PDF/5.pdf', 'Apply online link': 'https://mahadbt.maharashtra.gov.in/SchemeData/SchemeData?str=E9DDFA703C38E51A054A8D0DAA702B64'}","Post-Matric Scholarship for Persons with Disability, Maharashtra 2024-25 is an initiative of the Department of Social Justice and Special Assistance, Government of Maharashtra. It provides financial assistance to disabled students enrolled in Class 11 to Ph.D. Selected scholars will receive a monthly maintenance allowance of up to ₹1,200 and other benefits.Source:Aaple Sarkar DBT Portal",min.socjustice@maharashtra.gov.in,Null,"Social Justice & Special Assistance Department, Government of Maharashtra
1st Floor, Annex Building,
Mantralay, Madam Cama Road,
Hutatma Rajguru Chowk,
Nariman Point, Mumbai - 400032
Email ID:
min.socjustice@maharashtra.gov.in |
Helpline Number:
(022)-22025251",https://mahadbt.maharashtra.gov.in/PDF/5.pdf,mixed
68,"Vocational Training Fee Reimbursement for SC Students, Maharashtra 2024-25",SC category students of Maharashtra,India,31-May-2025,100% reimbursement of course fees,"{'Original website': 'https://mahadbtmahait.gov.in/', 'Apply online link': 'https://mahadbt.maharashtra.gov.in/SchemeData/SchemeData?str=E9DDFA703C38E51AD172C0AB7BCD9AB3', 'Latest scholarship link': 'https://mahadbt.maharashtra.gov.in/PDF/81.pdf'}","Vocational Training Fee Reimbursement for SC Students, Maharashtra 2024-25 is an initiative of the Social Justice and Special Assistance Department, Government of Maharashtra. It provides financial assistance to SC category students who have secured admission through the Centralised Admission Process (CAP) in government and private ITIs under the PPP scheme. Selected candidates will receive a 100% reimbursement of the course fees.Source:Aaple Sarkar DBT Portal",min.socjustice@maharashtra.gov.in,Null,"Social Justice & Special Assistance Department, Government of Maharashtra
1st Floor, Annex Building,
Mantralay, Madam Cama Road,
Hutatma Rajguru Chowk,
Nariman Point, Mumbai - 400032
Email ID:
min.socjustice@maharashtra.gov.in |
Helpline Number:
(022)-22025251",https://mahadbt.maharashtra.gov.in/PDF/81.pdf,tuition_waiver
69,"Post-Matric Scholarship Scheme Government of India, Maharashtra 2024-25",Class 10 passed ST students of Maharashtra,India,31-May-2025,Vocational education fee reimbursement,"{'Original website': 'https://mahadbt.maharashtra.gov.in/Home/Index', 'Apply online link': 'https://mahadbt.maharashtra.gov.in/SchemeData/SchemeData?str=E9DDFA703C38E51A739268F02CEC37EC'}","Post-Matric Scholarship Scheme, Government of India, Maharashtra 2024-25, is an initiative of the Tribal Development Department, Government of Maharashtra, aimed at providing financial assistance to Scheduled Tribe (ST) students from the state. The scholarship encourages students from economically disadvantaged backgrounds to pursue higher education beyond Class 10. Selected candidates will receive a maintenance allowance and other benefits.Source:Aaple Sarkar DBT Portal",Null,Null,"Tribal Development Department, Government of Maharashtra
First Floor, Mantralaya (Extension Building),
Madame Cama Road,
Hutatma Rajguru Chowk, Mumbai - 400032
Mantralaya Main Telephone Number
- 22024243",https://mahadbt.maharashtra.gov.in/Home/Index,tuition_waiver
70,"Tuition Fee and Examination Fee for Tribal Students (Freeship), Maharashtra 2024-25",ST students studying at post-matric level,India,31-May-2025,Education Fees Reimbursement,"{'Original website': 'https://mahadbt.maharashtra.gov.in/Home/Index', 'Apply online link': 'https://mahadbt.maharashtra.gov.in/SchemeData/SchemeData?str=E9DDFA703C38E51AFC085DBE43E82570'}","Tuition Fee and Examination Fee for Tribal Students (Freeship), Maharashtra 2024-25 is an initiative by the Tribal Development Department, Government of Maharashtra, to provide financial assistance to Scheduled Tribe (ST) community students of the state pursuing post-matriculation studies. Selected students will receive reimbursement for their tuition and examination fees based on the approved fee structure of their respective colleges or institutions.Source:Aaple Sarkar DBT Portal",Null,Null,"Tribal Development Department, Government of Maharashtra
First Floor, Mantralaya (Extension Building),
Madame Cama Road,
Hutatma Rajguru Chowk, Mumbai - 400032
Mantralaya Main Telephone Number
- 22024243",https://mahadbt.maharashtra.gov.in/Home/Index,tuition_waiver
71,"Vocational Education Fee Reimbursement, Maharashtra 2024-25",Students enrolled in vocational courses,India,31-May-2025,Tuition and Examination Fees as per Approved College Fee Structure,"{'Original website': 'https://mahadbt.maharashtra.gov.in/Home/Index', 'Apply online link': 'https://mahadbt.maharashtra.gov.in/SchemeData/SchemeData?str=E9DDFA703C38E51AC6B28ED14CE96709'}","Vocational Education Fee Reimbursement, Maharashtra 2024-25 is an initiative by the Tribal Development Department, Government of Maharashtra, to provide financial assistance to students pursuing vocational courses within the state. Selected students will receive reimbursement for tuition and examination fees based on the approved college fee structure.Source:Aaple Sarkar DBT Portal",Null,Null,"Tribal Development Department, Government of Maharashtra
First Floor, Mantralaya (Extension Building),
Madame Cama Road, Hutatma Rajguru Chowk,
Mumbai - 400032
Mantralaya Main Telephone Number:
22024243",https://mahadbt.maharashtra.gov.in/Home/Index,mixed
72,"Vocational Education Maintenance Allowance to ST Students, Maharashtra 2024-25",Scheduled Tribe (ST) students enrolled in vocational courses,India,31-May-2025,"Annual maintenance allowance of up to ₹10,000","{'Original website': 'https://mahadbt.maharashtra.gov.in/Home/Index', 'Apply online link': 'https://mahadbt.maharashtra.gov.in/SchemeData/SchemeData?str=E9DDFA703C38E51AADA109F73D48B5D5'}","Vocational Education Maintenance Allowance for ST Students, Maharashtra 2024-25 is a program offered by the Maharashtra State Government's Tribal Development Department to provide financial assistance to ST students enrolled in vocational courses. Selected students will receive an annual maintenance allowance of up to ₹10,000.Source:Aaple Sarkar DBT Portal",Null,Null,"Tribal Development Department, Government of Maharashtra
First Floor, Mantralaya (Annexe Building),
Madame Cama Road,
Hutatma Rajguru Chowk, Mumbai-400032
Mantralaya Main Telephone Number -
22024243",https://mahadbt.maharashtra.gov.in/Home/Index,monetary
73,"Vocational Training Fee Reimbursement for ST Students, Maharashtra 2024-25",ST students enrolled in vocational courses under PPP scheme,India,31-May-2025,Up to 100% reimbursement of the course fee,"{'Apply online link': 'https://mahadbt.maharashtra.gov.in/SchemeData/SchemeData?str=E9DDFA703C38E51A649D149EAF5F4A10', 'Original website': 'https://mahadbt.maharashtra.gov.in/Home/Index'}","Vocational Training Fee Reimbursement for ST Students, Maharashtra 2024-25 is an initiative by the Tribal Development Department, Government of Maharashtra, for students belonging to the Scheduled Tribe (ST) category who are admitted to seats under the PPP scheme in Government and Private ITIs through the centralised admission process. Selected students will receive 100% reimbursement of course fees.Source:Aaple Sarkar DBT Portal",Null,Null,"Tribal Development Department, Government of Maharashtra
First Floor, Mantralaya (Annexe Building),
Madame Cama Road, Hutatma Rajguru Chowk, Mumbai-400032
Mantralaya Main Telephone Number
- 22024243",https://mahadbt.maharashtra.gov.in/Home/Index,monetary
74,"Rajarshi Chhatrapati Shahu Maharaj Shikshan Shulk Shishyavrutti Yojna, Maharashtra 2024-25",Students studying at undergraduate and postgraduate level,India,31-May-2025,Up to 100% of tuition and exam fees,"{'Latest scholarship link': 'https://mahadbt.maharashtra.gov.in/PDF/12.pdf', 'Apply online link': 'https://mahadbt.maharashtra.gov.in/SchemeData/SchemeData?str=E9DDFA703C38E51A2D3C3A162F4DE21D', 'Original website': 'https://mahadbt.maharashtra.gov.in/'}","Rajarshi Chhatrapati Shahu Maharaj Shikshan Shulk Shishyavrutti Yojna, Maharashtra 2024-25 is an initiative of the Directorate of Higher Education, Government of Maharashtra, to provide financial assistance to students at the graduate and postgraduate levels. The scholarship aims to support students belonging to the Economically Weaker Sections (EWS) category in Maharashtra. Selected students will receive up to 100% coverage of tuition and exam fees.Source:Aaple Sarkar DBT Portal",Null,Null,"Department of Higher Education, Government of Maharashtra
411, Fourth Floor, Mantralaya Annex,
Madam Cama Road, Nariman Point,
Mumbai - 400032
Phone Number:
(022)-22025301",https://mahadbt.maharashtra.gov.in/PDF/12.pdf,mixed
75,"Assistance to Meritorious Students Scholarship - Junior Level, Maharashtra 2024-25",Students studying in Class 11 and 12,India,31-May-2025,"A monthly scholarship of up to ₹2,300, depending on the course","{'Apply online link': 'https://mahadbt.maharashtra.gov.in/SchemeData/SchemeData?str=E9DDFA703C38E51A974A58E65FA75F28', 'Original website': 'https://mahadbt.maharashtra.gov.in/Home/Index'}","Assistance to Meritorious Students Scholarship - Junior Level, Maharashtra 2024-25 is an initiative of the Directorate of Higher Education (DHE), Government of Maharashtra, to provide financial assistance to students of Class 11 and 12 who wish to pursue higher education. Selected students will receive a scholarship ranging from ₹1,600 to ₹2,300, depending on the course.Source:Aaple Sarkar DBT Portal",Null,Null,"Directorate of Higher Education (DHE), Government of Maharashtra
411, Fourth Floor, Mantralaya Annex,
Madam Cama Road, Nariman Point,
Mumbai - 400032
Phone Number:
(022)-22025301",https://mahadbt.maharashtra.gov.in/Home/Index,monetary
76,"Education Concession to the Children of Ex-Servicemen, Maharashtra 2024-25",Children/wife/widow of ex-servicemen pursuing higher education,India,31-May-2025,"100% waiver of fees incurred for admission, semester exams, library, and laboratory","{'Latest scholarship link': 'https://mahadbt.maharashtra.gov.in/PDF/15.pdf', 'Apply online link': 'https://mahadbt.maharashtra.gov.in/SchemeData/SchemeData?str=E9DDFA703C38E51ADB0E651ACBFBD0AB', 'Original website': 'https://mahadbt.maharashtra.gov.in'}","Education Concession to the Children of Ex-Servicemen, Maharashtra 2024-25 is an initiative of the Directorate of Higher Education, the Government of Maharashtra to provide financial aid to children of ex-servicemen pursuing higher education. The selected students will receive a 100% waiver of fees incurred on admission, semester exams, and library including the laboratory fees.Source:Aaple Sarkar DBT Portal",Null,Null,"Directorate of Higher Education, Government of Maharashtra
411, Fourth Floor, Mantralaya Annex,
Madam Cama Road, Nariman Point,
Mumbai - 400032
Phone Number:
(022)-22025301",https://mahadbt.maharashtra.gov.in/PDF/15.pdf,mixed
