,Scholarship Name,Eligibility,Region,Deadline,Award,Important Links,Description,Email,Contact Number,Contact Details,link,category
123,"Umbrella Scheme Post-Matric Scholarships for ST Students, Tripura 2024-25",ST students studying in Class 11 and above,India,Closed,"Monthly maintenance allowance of up to ₹1,200 and other benefits","{'Apply online link': 'https://scholarships.gov.in/', 'Latest scholarship link': 'https://scholarships.gov.in/public/schemeGuidelines/Tripura/Post-Matric(CSS)-Revised-guidelines-tripura.pdf', 'Others': 'https://scholarships.gov.in/public/schemeGuidelines/Tripura/2024_F.pdf'}","Umbrella Scheme Post-Matric Scholarships for ST Students, Tripura 2024-25 is an opportunity provided by the Ministry of Tribal Affairs, Government of India to students studying in classes 11 and above in recognised institutions in Tripura. The scholarship aims to financially support the study of needy students belonging to the Scheduled Tribe (ST) category. The selected students will receive a monthly maintenance allowance of up to ₹1,200 and other benefits.Source:National Scholarship Portal",Null,Null,"Ministry of Tribal Affairs, Government of India
Rajendra Prasad Road,Shastri Bhawan
New Delhi - 110001",https://scholarships.gov.in/,mixed
124,"Post-Matric Scholarship for SC Students, Tripura 2024",Scheduled Caste (SC) students of the state studying in Class 11 and above,India,Closed,"An academic allowance of up to ₹13,500 per annum and other benefits","{'Latest scholarship link': 'https://scholarships.gov.in/public/schemeGuidelines/TRIPURA_PMS_SC.pdf', 'Apply online link': 'https://scholarships.gov.in/'}","Post-Matric Scholarship for SC Students, Tripura 2024 is an initiative of the Ministry of Social Justice and Empowerment, Government of India for Scheduled Caste (SC) category students of the state studying at the post-matriculation or post-secondary level. Selected students will receive an academic allowance of up to ₹13,500 per annum and other benefits.Source:National Scholarship Portal (NSP)",Null,Null,"Ministry of Social Justice and Empowerment, Government of India
Room No. 637, A-Wing, Shastri Bhawan,
New Delhi - 110001",https://scholarships.gov.in/,mixed
125,Prime Minister Scholarship Scheme (PMSS-KSB) 2024-25,Dependent wards of ex-servicemen/ex-coast guard personnel and widows in their first year of a UG course,India,Closed,"Up to ₹3,000 per month","{'Others': 'https://ksb.gov.in/writereaddata/DownLoad/Flow-Chart-New-application-revised.pdf', 'Apply online link': 'https://164.100.158.73/registration.htm', 'Original website': 'https://ksb.gov.in/index.htm'}","Prime Minister Scholarship Scheme (PMSS-KSB) 2024-25 is an initiative of the Kendriya Sainik Board Secretariat, Department of Ex-Servicemen Welfare, Ministry of Defence, Government of India. It provides scholarships to the dependent wards of ex-servicemen/ex-coast guard personnel and their widows who have been admitted to the first year of an undergraduate (UG) course. This scholarship scheme aims to promote higher technical and professional education. The selected students will receive up to ₹3,000 per month.Source:Kendriya Sainik Board Secretariat, Department of Ex-Servicemen Welfare, Ministry of Defence, Government of India",Null,Null,"Kendriya Sainik Board Secretariat,
Department of Ex-Servicemen Welfare,
Ministry of Defence, Government of India",https://ksb.gov.in/index.htm,monetary
126,"Umbrella Scheme Pre-Matric Scholarship For ST Students (Class 9 & 10), Meghalaya 2024",ST Students studying in Class 9 and 10,India,Closed,"An annual scholarship of up to ₹5,250 and other grants","{'Apply online link': 'https://scholarships.gov.in/', 'Latest scholarship link': 'https://scholarships.gov.in/public/schemeGuidelines/meghalaya/meghalayaPreMatric.pdf'}","Umbrella Scheme Pre-Matric Scholarship For ST Students (Class 9 & 10), Meghalaya 2024 is an opportunity provided by the Ministry of Tribal Affairs, Government of India to provide financial assistance to Scheduled Tribe (ST) students who are enrolled in Classes 9 or 10. The scholarship aims to support these students' education and reduce dropout rates as they transition from elementary to secondary school. Selected candidates will receive a scholarship of up to ₹5,250 per annum and other grants.Source:National Scholarship Portal",Null,Null,"Ministry of Tribal Affairs, Government of India
Rajendra Prasad Road, Shastri Bhawan
New Delhi - 110001",https://scholarships.gov.in/,monetary
127,"Sudakshya for Girls Child Scholarship for ST/SC/OBC/SEBC/GENERAL/EBC Communities 2024-25, Odisha","General, SC, ST, OBC, and SEBC female students",India,Closed,Monthly maintenance allowance and fee exemption,"{'Apply online link': 'https://scholarship.odisha.gov.in/website/scholarship-list', 'Latest scholarship link': 'https://file:///C:/Users/Buddy4Study/Downloads/66ea4cf6e18ba1726631158.pdf'}","Sudakshya for Girls Child Scholarship for ST/SC/OBC/SEBC/GENERAL/EBC Communities 2024-25, Odisha is an opportunity offered by the Skill Development & Technical Education Department, Government of Odisha to General, SC, ST, OBC/SEBC girl students. The eligible students will receive a monthly maintenance allowance to support their education.Source:Government of Odisha",scholarshipsdtp@gmail.com,1800-345-6770,"Skill Development and Technical Education Department
Government of Odisha, Kharavela Bhawan Bhubaneswar-751001
Email ID:
scholarshipsdtp@gmail.com
|
Phone Number:
155335 /1800-345-6770",https://scholarship.odisha.gov.in/website/scholarship-list,mixed
128,"Sainik School Scholarship Scheme, Himachal Pradesh 2024-25",Students of Himachal Pradesh studying in Class 6 to 12,India,Closed,"₹18,000 per annum and other allowances","{'Apply online link': 'https://scholarships.gov.in/', 'Latest scholarship link': 'https://scholarships.gov.in/public/schemeGuidelines/HP_state_scheme/2086_G.pdf', 'Others': 'https://scholarships.gov.in/All-Scholarships'}","Sainik School Scholarship Scheme, Himachal Pradesh 2023 is an opportunity offered by the Education Department, Government of Himachal Pradesh to provide financial assistance to boy students studying in Class 6 to 12 at Sainik School, Sujanpur Tihra. The selected candidates will receive ₹18,000 per annum and other allowances.Source:National Scholarship Portal",Null,Null,Government of Himachal Pradesh,https://scholarships.gov.in/,mixed
129,Baba Gurbachan Singh Scholarship Scheme 2024-25,Sikh students enrolled in university or college programs,India,Closed,"₹50,000 per annum or tuition/annual fees payable in each year (whichever is less)","{'Original website': 'https://www.nirankari.org/', 'Latest scholarship link': 'https://www.nirankari.org/wp-content/uploads/2024/06/Baba-Gurbachan-Singh-Scholarship-Scheme-2024-25-1.pdf', 'Apply online link': 'https://www.nirankari.org/news/bgs_scholarshipscheme202425/'}","Baba Gurbachan Singh Scholarship Scheme 2024-25 is offered by the Education Department of Sant Nirankari Mandal to deserving students pursuing a diploma in Engineering or one of the specified degree courses. The selected candidates will receive annual financial assistance of ₹50,000 or a tuition fee/yearly fee (whichever is less).*Sant Nirankari Mandal is a Nirankari spiritual organisation that works to help needy and deserving students of India.Source:Education Department of Sant Nirankari Mandal",feedback@nirankari.org,Null,"Joginder Sukhija
Secretary, Sant Nirankari Mandal
The Education Department
Sant Nirankari Administrative Block,
Nirankari Chowk, Burari Road,
Delhi - 110009, India
Email ID:
feedback@nirankari.org |
Phone Number:
(011)-47660200",https://www.nirankari.org/,monetary
130,"Pre-Matric Scholarship For ST Students (Class 9 & 10), Manipur 2024",ST Students stuyding in Class 9 and 10,India,Closed,Up to ₹350 per month for 10 months and other benefits,"{'Latest scholarship link': 'https://scholarships.gov.in/public/schemeGuidelines/Manipur_state_scheme/PreMatricGuidelinesManipur.pdf', 'Apply online link': 'https://scholarships.gov.in/', 'Others': 'https://scholarships.gov.in/All-Scholarships'}","Pre-Matric Scholarship For ST Students (Class 9 & 10), Manipur 2024 is an initiative of the Ministry of Tribal Affairs, Government of India, to provide financial assistance to ST students of Class 9 and 10. The scholarship aims to support ST students and minimise the incidence of drop-out in the transition from the elementary to the secondary stage of education. The selected students will receive a scholarship of up to ₹350 per month for 10 months and other benefits.Source:National Scholarship Portal",Null,Null,"Ministry of Tribal Affairs, Government of India
Rajendra Prasad Road,Shastri Bhawan,
New Delhi-110001",https://scholarships.gov.in/,mixed
131,"Post-Matric Scholarship for ST Students, Manipur 2024",Scheduled Tribe (ST) students of the state studying in Class 11 and above,India,Closed,"A monthly maintenance allowance up to ₹1,200 and other benefits","{'Others': 'https://scholarships.gov.in/All-Scholarships', 'Latest scholarship link': 'https://scholarships.gov.in/public/schemeGuidelines/Manipur_state_scheme/PostMatricGuidelinesManipur.pdf', 'Apply online link': 'https://scholarships.gov.in/'}","Post-Matric Scholarship for ST Students, Manipur 2024, is an initiative of the Ministry of Tribal Affairs, Government of India, implemented by the Government of Manipur. This scholarship aims to provide financial assistance to state ST students to continue their post-matriculation or post-secondary studies. Selected candidates will receive a maintenance allowance of up to ₹1,200 and other benefits.Source:National Scholarship Portal (NSP)",Null,Null,"Ministry of Tribal Affairs, Government of India
Rajendra Prasad Road,Shastri Bhawan,
New Delhi-110001",https://scholarships.gov.in/,monetary
132,"Centrally Sponsored Scheme of Post-Matric Scholarship for SC Students, Jammu and Kashmir 2024",SC students studying in Class 11 and above,India,Closed,"An annual academic allowance up to ₹13,500 and other benefits","{'Latest scholarship link': 'https://scholarships.gov.in/public/schemeGuidelines/J&K/Guidelines_3048.pdf', 'Apply online link': 'https://scholarships.gov.in/', 'Others': 'https://scholarships.gov.in/public/schemeGuidelines/J&K/FAQ_3049.pdf'}","Centrally Sponsored Scheme of Post-Matric Scholarship for SC Students, Jammu and Kashmir 2024, is an opportunity offered by the Ministry of Social Justice and Empowerment, Government of India, for SC students pursuing studies at the post-matric level (Class 11 to postgraduate). The scholarship aims to increase higher education participation and facilitate the educational success of disadvantaged SC students by providing financial assistance for post-matric studies. Selected candidates will receive an annual academic allowance of up to ₹13,500, along with other benefits.Source:National Scholarship Portal (NSP)",Null,Null,"Ministry of Social Justice & Empowerment, Government of India
Shri Bharat Lal Meena, Director
Room No. 637, A-Wing, Shastri Bhawan, New Delhi - 110001",https://scholarships.gov.in/,mixed
133,"Centrally Sponsored Scheme of Pre-Matric Scholarship for SC Students (Class 9 and 10), Jammu and Kashmir 2024",Scheduled Caste (SC) students of the state studying in Class 1 to 10,India,Closed,"A consolidated academic allowance of up to ₹7,000 per annum","{'Apply online link': 'https://scholarships.gov.in/', 'Others': 'https://scholarships.gov.in/All-Scholarships', 'Latest scholarship link': 'https://scholarships.gov.in/public/schemeGuidelines/J&K/Guidelines_3049.pdf'}","Centrally Sponsored Scheme of Pre-Matric Scholarship for SC Students (Classes 9 and 10), Jammu and Kashmir 2024 is an initiative of the Department of Social Justice & Empowerment, Government of India, for SC community students of Jammu and Kashmir who are studying in Class 9 and 10. The objective of this scheme is to support the education of SC students to eliminate the incidence of dropout, especially during the transition from elementary to the secondary stage. Selected candidates will receive a consolidated academic allowance of up to ₹7,000 per annum.Source:National Scholarship Portal (NSP)",Null,Null,"Department of Social Justice & Empowerment, Government of India
Room No. 637, A-Wing,
Shastri Bhawan, New Delhi - 110001",https://scholarships.gov.in/,monetary
